name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Washington D.C. area,2024-07-05T21:00:00,32.1,37.7,23.7,61.41,0,0,,0,0,16.6,14.6,180,1007.7,80.1,16,0,0,0,60,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T22:00:00,31.1,37.8,24.9,69.69,0,0,,0,0,14.8,11.3,179,1008.3,80.1,14.2,0,0,0,60,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T23:00:00,30.6,37.9,25.6,74.88,0,0,,0,0,14.8,11.3,188,1008.1,89,16,0,0,0,60,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T00:00:00,30.6,37.8,25.6,74.94,0,0,,0,0,14.8,16.7,190,1007.8,89,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T01:00:00,30.6,36.4,24.3,69.01,0,0,,0,0,13,21.2,192,1008.2,53.9,16,0,0,0,8,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T02:00:00,30.6,35.7,23.8,67.16,0,0,,0,0,14.8,18.2,212,1008.7,47.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T03:00:00,29.3,33,22.8,68.08,0,0,,0,0,14.8,11.3,248,1008.6,47.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T04:00:00,28.8,31.6,21.8,65.98,0,0,,0,0,14.8,14.9,220,1008.8,53.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T05:00:00,28.3,30.9,21.8,67.86,0,0,,0,0,14.8,10.1,212,1009.1,55,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T06:00:00,27.2,29.4,21.8,72.44,0,0,,0,0,14.8,9.7,214,1009.6,45,16,9,0,0,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T07:00:00,27.8,30.5,22.3,71.84,0,0,,0,0,14.8,7.9,260,1010.3,45,16,118,0.4,1,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T08:00:00,28.9,32,22.2,67.24,0,0,,0,0,11.2,8.1,232,1011,45,16,283,1,3,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T09:00:00,30.6,34.2,22.1,60.54,0,0,,0,0,13,6.3,340,1011.1,80.1,16,424,1.5,4,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T10:00:00,33.3,36.5,21.1,48.68,0,0,,0,0,14.8,19.4,330,1011.1,80.1,16,708,2.5,7,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T11:00:00,34.3,37.3,20.5,44.42,0,0,,0,0,33.5,23.2,343,1011.1,80.1,16,740,2.7,7,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T12:00:00,35,37.6,19.9,41.27,0,0,,0,0,14.8,5.8,357,1011.4,85.1,16,1013,3.6,10,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T13:00:00,34.4,37.4,20.4,43.96,0,0,,0,0,42.5,12.2,297,1011.4,85.1,16,870,3.1,9,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T14:00:00,36.5,39.4,19.8,37.81,0,0,,0,0,25.9,10.6,21,1011,82.8,16,295,1.1,3,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T15:00:00,35.6,39.2,20.9,42.48,0,0,,0,0,16.6,10.1,123,1010.7,82.8,16,1048,3.8,10,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T16:00:00,35,37.2,19.3,39.58,0,0,,0,0,14.8,1.5,343,1010.6,85.1,16,179,0.6,2,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T17:00:00,36.2,39.5,20.4,39.77,0,0,,0,0,14.8,18.2,180,1010.1,50,16,285,1,3,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T18:00:00,35.2,39.2,21.5,45.1,0,0,,0,0,27.7,16.7,174,1010.2,53.9,16,403,1.5,4,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T19:00:00,35.6,38.4,20,40.06,0,0,,0,0,11.2,14.9,221,1010.3,50,16,46,0.2,0,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T20:00:00,34.3,36.4,19.4,41.61,0,0,,0,0,11.2,16.7,202,1010.4,24.7,16,11,0,0,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T21:00:00,32.8,36.4,21.6,51.77,0,0,,0,0,9.4,16.4,201,1011.1,45,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T22:00:00,31.1,36.1,23.6,64.45,0,0,,0,0,11.2,11.3,192,1011.5,45,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-06T23:00:00,30.5,34.6,22.8,63.7,0,0,,0,0,11.2,12.8,189,1012.2,47.8,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-07T00:00:00,32,32.6,17.3,41.59,0,0,,0,0,11.2,14.8,312,1012.8,89,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-07T01:00:00,31.6,31.5,15.7,38.39,0,0,,0,0,37.1,19.9,321,1013.2,90,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-07T02:00:00,30.6,30.5,15.6,40.39,0,0,,0,0,13,19.6,320,1013.2,59.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-07T03:00:00,28.9,29.2,16.5,47.21,0,0,,0,0,13,14.8,349,1013.3,9.9,16,0,0,0,10,Clear,clear-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-07T04:00:00,28.4,28.6,16.1,47.27,0,0,,0,0,14.8,14.5,331,1013.6,90,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-07T05:00:00,27.3,27.9,16.6,51.99,0,0,,0,0,14.8,12.8,341,1014.2,89,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-07T06:00:00,27.2,27.8,16.7,52.53,0,0,,0,0,16.6,11.2,331,1015.1,82.8,16,18,0.1,0,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-07T07:00:00,27.2,27.9,17.1,54.26,0,0,,0,0,18.4,13,343,1015.6,82.8,16,139,0.5,1,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-07T08:00:00,28.8,29.6,17.7,50.98,0,0,,0,0,13,14.8,343,1016.1,85.1,16,274,1,3,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-07T09:00:00,31,31.4,17.1,43.24,0,0,,0,0,11.2,21.7,10,1015.9,80.1,16,346,1.2,3,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-07T10:00:00,31.6,31.8,16.5,40.37,0,0,,0,0,11.2,12.3,21,1015.8,82.8,16,793,2.9,8,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-07T11:00:00,33.7,33.6,15.6,33.78,0,0,,0,0,11.2,16,2,1015.9,80.1,16,879,3.2,9,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-07T12:00:00,34.2,34,15.5,32.77,0,0,,0,0,11.2,11.7,341,1016.3,82.8,16,568,2,6,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-07T13:00:00,33.8,33.5,14.9,32.16,0,0,,0,0,9.4,1.1,358,1016,85.1,16,585,2.1,6,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-07T14:00:00,34.4,34.5,15.9,33.17,0,0,,0,0,7.6,13,353,1015.5,89,16,468,1.7,5,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-07T15:00:00,35,35.1,16,32.23,0,0,,0,0,7.6,7.9,95,1014.9,80.1,16,1002,3.6,10,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-07T16:00:00,35,35.5,16.5,33.16,0,0,,0,0,7.6,7.6,105,1014.7,80.1,16,1078,3.9,10,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-07T17:00:00,34.9,35.1,16,32.55,0,0,,0,0,7.6,10.1,218,1014.4,82.1,16,393,1.4,4,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-07T18:00:00,35,35.2,16,32.35,0,0,,0,0,9.4,10.1,170,1014.5,78.6,16,583,2.1,6,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-07T19:00:00,34.9,35,15.8,31.92,0,0,,0,0,9.4,12.5,331,1014.8,83.4,16,140,0.5,1,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-07T20:00:00,32.1,32.6,17.3,41.19,0,0,,0,0,7.6,9.2,10,1015.1,80.5,16,59,0.2,1,3,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-07T21:00:00,31.4,32.8,18.8,47.22,0,0,,0,0,7.6,8.7,68,1015.1,77.8,16,6,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-07T22:00:00,30.3,31.8,19.3,51.8,0,0,,0,0,7.6,7.3,106,1015.5,77.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-07T23:00:00,29,30.2,18.9,54.52,0,0,,0,0,7.6,0,0,1015.8,77.8,16,0,0,0,5,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T00:00:00,29.4,30.3,18.1,50.47,0,0,,0,0,7.6,0,0,1015.8,77.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T01:00:00,28.8,29.9,18.5,53.83,0,0,,0,0,5.4,0,0,1015.7,80.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T02:00:00,28.2,29.6,19.3,58.48,0,0,,0,0,5.4,0,0,1015.8,77.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T03:00:00,27.4,29,19.9,63.52,0,0,,0,0,5.4,5.2,242,1016,77.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T04:00:00,27.4,29.2,20.5,66.02,0,0,,0,0,5.4,0.5,336,1015.9,77.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T05:00:00,26.8,28,19.3,63.78,0,0,,0,0,5.4,10.7,58,1015.7,77.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T06:00:00,26.4,26.4,19.4,65.46,0,0,,0,0,3.6,4.7,37,1015.9,43.8,16,0,0,0,3,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T07:00:00,26.3,26.3,20,68.13,0,0,,0,0,5.4,6.6,47,1016.4,43.8,16,26,0.1,0,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T08:00:00,28.3,30.3,20.8,63.71,0,0,,0,0,5.4,7.7,68,1016.6,43.8,16,150,0.5,2,3,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T09:00:00,30,32.6,21.2,59.25,0,0,,0,0,7.6,7.8,173,1016.9,43.8,16,333,1.2,3,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T10:00:00,32.6,34.9,20,47.59,0,0,,0,0,9.4,1.3,25,1016.8,82.7,16,515,1.9,5,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T11:00:00,33.3,35.6,20,45.74,0,0,,0,0,11.2,11.3,171,1016.5,80.5,16,826,3,8,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T12:00:00,33.4,35.7,20,45.55,0,0,,0,0,11.2,10.4,176,1016.5,80.5,16,935,3.4,9,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T13:00:00,34.9,37.6,20,41.74,0,0,,0,0,13,13.1,187,1016.2,82.7,16,605,2.2,6,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T14:00:00,34.9,37.6,20,41.63,0,0,,0,0,14.8,13.2,166,1015.9,83.4,16,328,1.2,3,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T15:00:00,36,39.3,20.5,40.57,0,0,,0,0,13,16.6,178,1015.2,86.4,16,715,2.6,7,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T16:00:00,36.1,39.9,21,41.68,0,0,,0,0,14.8,16.3,187,1015,86.4,16,836,3,8,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T17:00:00,35.9,40.3,21.6,43.4,0,0,,0,0,14.8,13.1,166,1014.7,80.5,16,712,2.6,7,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T18:00:00,35,39.2,21.7,46.03,0,0,,0,0,29.5,13.3,166,1014.5,77.8,16,562,2,6,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T19:00:00,33.8,38.1,22.1,50.57,0,0,,0,0,16.6,23.7,150,1014.4,77.8,16,225,0.8,2,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T20:00:00,32.7,36.9,22.2,53.9,0,0,,0,0,16.6,20,178,1014.6,77.8,16,41,0.1,0,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T21:00:00,30.5,35.1,23.2,65.17,0,0,,0,0,16.6,18.4,189,1014.8,77.8,16,3,0,0,30,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T22:00:00,29.2,32.9,22.8,68.37,0,0,,0,0,14.8,15.6,201,1015.4,77.8,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-08T23:00:00,28.7,32.2,22.9,70.85,0,0,,0,0,14.8,14.1,191,1015.5,77.8,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-09T00:00:00,28.1,31.7,23.3,75.09,0,0,,0,0,13,19.2,180,1015.6,77.8,16,0,0,0,8,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-09T01:00:00,27.7,31,23.3,77.2,0,0,,0,0,13,14,201,1015.8,77.8,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-09T02:00:00,27,29.7,23.3,80.39,0,0,,0,0,11.2,12.2,192,1015.5,77.8,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-09T03:00:00,26.9,29.6,23.3,80.87,0,0,,0,0,9.4,12.2,192,1014.9,43.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-09T04:00:00,26.4,26.4,23.7,85.46,0,0,,0,0,9.4,9.1,134,1014.7,24,16,0,0,0,3,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-09T05:00:00,26.4,26.4,23.8,85.49,0,0,,0,0,9.4,10.5,184,1014.3,24,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-09T06:00:00,25.9,25.9,23.7,87.93,0,0,,0,0,9.4,10.8,210,1014.5,24.7,15.5,3,0,0,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-09T07:00:00,26.6,26.6,23.9,85.21,0,0,,0,0,11.2,11,199,1015,45,16,34,0.1,0,3,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-09T08:00:00,27.8,31.9,24.3,81.17,0,0,,0,0,11.2,10.6,136,1015.2,79.7,16,206,0.7,2,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-09T09:00:00,29.5,34.1,23.8,71.73,0,0,,0,0,11.2,7.7,130,1015.3,37.4,16,260,0.9,3,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-09T10:00:00,31.1,37,24.2,66.72,0,0,,0,0,11.2,10.8,171,1015.1,80.5,16,510,1.8,5,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-09T11:00:00,32.3,38.6,24.2,62.19,0,0,,0,0,11.2,14.3,170,1014.9,77.8,16,775,2.8,8,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-09T12:00:00,33.8,40,23.7,55.4,0,0,,0,0,13,14.1,173,1014.5,86.4,16,595,2.1,6,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-09T13:00:00,35.6,41.1,22.7,47.54,0,0,,0,0,13,12.7,190,1014,86.4,16,1022,3.7,10,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-09T14:00:00,36.5,43.3,23.5,47.46,0,0,,0,0,14.8,18.2,168,1013.4,82.7,16,764,2.8,8,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-09T15:00:00,36.1,40.9,22.1,44.47,0,0,,0,0,14.8,18.4,178,1013.1,82.7,16,759,2.7,8,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-09T16:00:00,36.6,40.6,21.1,40.62,0,0,,0,0,16.6,13.2,173,1012.5,80.3,16,812,2.9,8,10,Partially cloudy,partly-cloudy-day,"C6294,72405013743,72403793728,KADW,74594013705"
Washington D.C. area,2024-07-09T17:00:00,36.5,39.8,20.3,38.87,0,0,,0,0,18.4,18.7,170,1012,74.1,16,681,2.5,7,30,Partially cloudy,partly-cloudy-day,"C6294,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-09T18:00:00,36,39.5,20.8,41.24,0,0,,0,0,18.4,14.9,190,1011.7,80.5,16,205,0.7,2,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-09T19:00:00,34.2,38.9,22.4,50.38,0,0,,0,0,20.5,16.5,173,1011.5,78.6,16,128,0.5,1,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-09T20:00:00,33.6,39.4,23.5,55.36,0,0,,0,0,20.5,19.7,167,1011.7,77.8,16,50,0.2,1,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-09T21:00:00,32,38.3,24.3,63.92,0,0,,0,0,20.5,16.7,150,1011.9,77.8,16,11,0,0,30,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-09T22:00:00,30.9,36.8,24.3,67.85,0,0,,0,0,18.4,16.6,160,1012.2,43.8,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-09T23:00:00,30.4,36.1,24.4,70.02,0,0,,0,0,18.4,16.2,169,1012.5,77.8,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-10T00:00:00,29.8,35.1,24.3,72.68,0,0,,0,0,18.4,17.3,170,1012.1,77.8,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-10T01:00:00,29.1,34.1,24.3,75.3,0,0,,0,0,20.5,14.6,179,1011.7,82.7,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-10T02:00:00,29.1,34.1,24.3,75.59,0,0,,0,0,18.4,15.7,171,1011.4,77.8,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-10T03:00:00,28.6,33.3,24.3,77.56,0,0,,0,0,18.4,14.2,179,1011.1,77.8,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-10T04:00:00,28.6,33.3,24.3,77.37,0,0,,0,0,18.4,17.6,171,1010.9,77.8,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-10T05:00:00,28.2,32.2,23.9,77.28,0,0,,0,0,20.5,22.6,190,1010.8,77.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-10T06:00:00,27.7,31.3,23.8,79.52,0,0,,0,0,18.4,16,189,1010.9,24,16,3,0,0,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-10T07:00:00,28.2,32.2,23.9,77.14,0,0,,0,0,18.4,17.9,181,1011.1,45,16,73,0.3,1,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-10T08:00:00,28.8,33.1,23.8,74.65,0,0,,0,0,20.5,21.9,198,1011.2,77.8,16,134,0.5,1,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-10T09:00:00,30,34.9,23.8,69.68,0,0,,0,0,25.9,17.3,190,1010.9,85.1,16,325,1.2,3,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-10T10:00:00,31.2,37.2,24.3,66.89,0,0,,0,0,27.7,22,170,1010.7,85.2,16,611,2.2,6,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-10T11:00:00,32.8,40.1,24.9,63.32,0,0,,0,0,27.7,18.7,181,1010.4,89,16,465,1.7,5,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
